1477855683183	geckodriver	INFO	Listening on 127.0.0.1:37070
1477855684497	addons.xpi-utils	DEBUG	New add-on {972ce4c6-7e08-4474-a285-3208198ce6fd} installed in app-global
1477855684500	DeferredSave.extensions.json	DEBUG	Save changes
1477855684500	addons.xpi-utils	DEBUG	New add-on langpack-en-GB@firefox.mozilla.org installed in app-global
1477855684508	DeferredSave.extensions.json	DEBUG	Save changes
1477855684508	addons.xpi-utils	DEBUG	New add-on langpack-en-ZA@firefox.mozilla.org installed in app-global
1477855684517	DeferredSave.extensions.json	DEBUG	Save changes
1477855684527	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi
1477855684539	addons.xpi	DEBUG	Calling bootstrap method install on e10srollout@mozilla.org version 1.3
1477855684540	addons.xpi-utils	DEBUG	Make addon app-system-defaults:e10srollout@mozilla.org visible
1477855684540	DeferredSave.extensions.json	DEBUG	Save changes
1477855684541	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/firefox@getpocket.com.xpi
1477855684544	addons.xpi	DEBUG	Calling bootstrap method install on firefox@getpocket.com version 1.0.4
1477855684544	addons.xpi-utils	DEBUG	Make addon app-system-defaults:firefox@getpocket.com visible
1477855684544	DeferredSave.extensions.json	DEBUG	Save changes
1477855684545	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi
1477855684547	addons.xpi	DEBUG	Calling bootstrap method install on webcompat@mozilla.org version 1.0
1477855684547	addons.xpi-utils	DEBUG	Make addon app-system-defaults:webcompat@mozilla.org visible
1477855684547	DeferredSave.extensions.json	DEBUG	Save changes
1477855684547	addons.manager	DEBUG	Registering startup change 'installed' for langpack-zh-CN@firefox.mozilla.org
1477855684548	addons.xpi-utils	DEBUG	Make addon app-global:langpack-zh-CN@firefox.mozilla.org visible
1477855684548	DeferredSave.extensions.json	DEBUG	Save changes
1477855684548	addons.xpi-utils	DEBUG	Make addon app-global:{972ce4c6-7e08-4474-a285-3208198ce6fd} visible
1477855684549	DeferredSave.extensions.json	DEBUG	Save changes
1477855684549	addons.manager	DEBUG	Registering startup change 'installed' for langpack-en-GB@firefox.mozilla.org
1477855684549	addons.xpi-utils	DEBUG	Make addon app-global:langpack-en-GB@firefox.mozilla.org visible
1477855684549	DeferredSave.extensions.json	DEBUG	Save changes
1477855684549	addons.manager	DEBUG	Registering startup change 'installed' for langpack-en-ZA@firefox.mozilla.org
1477855684549	addons.xpi-utils	DEBUG	Make addon app-global:langpack-en-ZA@firefox.mozilla.org visible
1477855684550	DeferredSave.extensions.json	DEBUG	Save changes
1477855684550	addons.xpi	DEBUG	Updating XPIState for {"id":"e10srollout@mozilla.org","syncGUID":"tuSzmLdzsG1r","location":"app-system-defaults","version":"1.3","type":"extension","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"Multi-process staged rollout","description":"Staged rollout of Firefox multi-process feature.","creator":null,"homepageURL":null},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi","installDate":1477423917000,"updateDate":1477423917000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":6978,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":false,"hasBinaryComponents":false,"strictCompatibility":false,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"multiprocessCompatible":false,"seen":true}
1477855684550	addons.xpi	DEBUG	getModTime: Recursive scan of e10srollout@mozilla.org
1477855684550	addons.xpi	DEBUG	Updating XPIState for {"id":"firefox@getpocket.com","syncGUID":"GX2jRv_T3dYA","location":"app-system-defaults","version":"1.0.4","type":"extension","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"Pocket","description":"When you find something you want to view later, put it in Pocket.","creator":null,"homepageURL":null},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/features/firefox@getpocket.com.xpi","installDate":1477423917000,"updateDate":1477423917000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":895234,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":false,"hasBinaryComponents":false,"strictCompatibility":false,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"multiprocessCompatible":false,"seen":true}
1477855684550	addons.xpi	DEBUG	getModTime: Recursive scan of firefox@getpocket.com
1477855684551	addons.xpi	DEBUG	Updating XPIState for {"id":"webcompat@mozilla.org","syncGUID":"ZZCjAQETXmx_","location":"app-system-defaults","version":"1.0","type":"extension","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"Web Compat","description":"Urgent post-release fixes for web compatibility.","creator":null,"homepageURL":null},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi","installDate":1477423917000,"updateDate":1477423917000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":1502,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":false,"hasBinaryComponents":false,"strictCompatibility":false,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"multiprocessCompatible":false,"seen":true}
1477855684551	addons.xpi	DEBUG	getModTime: Recursive scan of webcompat@mozilla.org
1477855684551	addons.xpi	DEBUG	Updating XPIState for {"id":"langpack-zh-CN@firefox.mozilla.org","syncGUID":"7L6el7h8seAI","location":"app-global","version":"49.0.2","type":"locale","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"Chinese Simplified (zh-CN) Language Pack","description":null,"creator":"Mozest","homepageURL":null,"contributors":["Wen Shaohua","Jin Jian","Rongjun Mu","Xie Yanbo","Cathayan","YFdyh000","xcffl","Shen Hao","Liu Xing"]},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/extensions/langpack-zh-CN@firefox.mozilla.org.xpi","installDate":1477425489000,"updateDate":1477425489000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":1121649,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":true,"hasBinaryComponents":false,"strictCompatibility":true,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"seen":true}
1477855684551	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-zh-CN@firefox.mozilla.org
1477855684552	addons.xpi	DEBUG	Updating XPIState for {"id":"{972ce4c6-7e08-4474-a285-3208198ce6fd}","syncGUID":"5Zht5RvbvrEm","location":"app-global","version":"49.0.2","type":"theme","internalName":"classic/1.0","updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{"32":"icon.png","48":"icon.png"},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"Default","description":"The default theme.","creator":"Mozilla","homepageURL":null,"contributors":["Mozilla Contributors"]},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi","installDate":1477423917000,"updateDate":1477423917000,"applyBackgroundUpdates":1,"skinnable":true,"size":5028,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":false,"hasBinaryComponents":false,"strictCompatibility":true,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.0.2"}],"targetPlatforms":[],"seen":true}
1477855684552	addons.xpi	DEBUG	getModTime: Recursive scan of {972ce4c6-7e08-4474-a285-3208198ce6fd}
1477855684553	addons.xpi	DEBUG	Updating XPIState for {"id":"langpack-en-GB@firefox.mozilla.org","syncGUID":"omAYY36irY3a","location":"app-global","version":"49.0.2","type":"locale","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"English (GB) Language Pack","description":null,"creator":"Mark Tyndall","homepageURL":null,"contributors":["David Bartlett","Constantine Murenin","Ian Neal"]},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/extensions/langpack-en-GB@firefox.mozilla.org.xpi","installDate":1477425293000,"updateDate":1477425293000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":1142084,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":true,"hasBinaryComponents":false,"strictCompatibility":true,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"seen":true}
1477855684553	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-en-GB@firefox.mozilla.org
1477855684553	addons.xpi	DEBUG	Updating XPIState for {"id":"langpack-en-ZA@firefox.mozilla.org","syncGUID":"7APfW8bd_ux6","location":"app-global","version":"49.0.2","type":"locale","internalName":null,"updateURL":null,"updateKey":null,"optionsURL":null,"optionsType":null,"aboutURL":null,"icons":{},"iconURL":null,"icon64URL":null,"defaultLocale":{"name":"English (South Africa) Language Pack","description":null,"creator":"Translate.org.za","homepageURL":null,"contributors":["Translate.org.za","Dwayne Bailey"]},"visible":true,"active":true,"userDisabled":false,"appDisabled":false,"descriptor":"/usr/lib/firefox/browser/extensions/langpack-en-ZA@firefox.mozilla.org.xpi","installDate":1477425293000,"updateDate":1477425293000,"applyBackgroundUpdates":1,"bootstrap":true,"skinnable":false,"size":1136659,"sourceURI":null,"releaseNotesURI":null,"softDisabled":false,"foreignInstall":true,"hasBinaryComponents":false,"strictCompatibility":true,"locales":[],"targetApplications":[{"id":"{ec8030f7-c20a-464f-9b0e-13a3a9e97384}","minVersion":"49.0.2","maxVersion":"49.*"}],"targetPlatforms":[],"seen":true}
1477855684553	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-en-ZA@firefox.mozilla.org
1477855684554	DeferredSave.extensions.json	DEBUG	Save changes
1477855684554	addons.xpi	DEBUG	Updating database with changes to installed add-ons
1477855684554	addons.xpi-utils	DEBUG	Updating add-on states
1477855684555	addons.xpi-utils	DEBUG	Writing add-ons list
1477855684556	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi
1477855684556	addons.xpi	DEBUG	Calling bootstrap method startup on e10srollout@mozilla.org version 1.3
1477855684557	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/features/firefox@getpocket.com.xpi
1477855684557	addons.xpi	DEBUG	Calling bootstrap method startup on firefox@getpocket.com version 1.0.4
1477855684557	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi
1477855684558	addons.xpi	DEBUG	Calling bootstrap method startup on webcompat@mozilla.org version 1.0
1477855684558	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/extensions/langpack-zh-CN@firefox.mozilla.org.xpi
1477855684559	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/extensions/langpack-en-GB@firefox.mozilla.org.xpi
1477855684559	addons.xpi	DEBUG	Registering manifest for /usr/lib/firefox/browser/extensions/langpack-en-ZA@firefox.mozilla.org.xpi
1477855684563	addons.manager	DEBUG	Registering shutdown blocker for XPIProvider
1477855684564	addons.manager	DEBUG	Provider finished startup: XPIProvider
1477855684564	addons.manager	DEBUG	Starting provider: LightweightThemeManager
1477855684565	addons.manager	DEBUG	Registering shutdown blocker for LightweightThemeManager
1477855684565	addons.manager	DEBUG	Provider finished startup: LightweightThemeManager
1477855684565	addons.manager	DEBUG	Starting provider: GMPProvider
1477855684570	addons.manager	DEBUG	Registering shutdown blocker for GMPProvider
1477855684570	addons.manager	DEBUG	Provider finished startup: GMPProvider
1477855684571	addons.manager	DEBUG	Starting provider: PluginProvider
1477855684571	addons.manager	DEBUG	Registering shutdown blocker for PluginProvider
1477855684572	addons.manager	DEBUG	Provider finished startup: PluginProvider
1477855684572	addons.manager	DEBUG	Completed startup sequence
1477855685032	Marionette	INFO	Listening on port 33261
1477855686243	addons.manager	DEBUG	Starting provider: <unnamed-provider>
1477855686244	addons.manager	DEBUG	Registering shutdown blocker for <unnamed-provider>
1477855686244	addons.manager	DEBUG	Provider finished startup: <unnamed-provider>
1477855686262	addons.manager	DEBUG	Starting provider: PreviousExperimentProvider
1477855686263	addons.manager	DEBUG	Registering shutdown blocker for PreviousExperimentProvider
1477855686264	addons.manager	DEBUG	Provider finished startup: PreviousExperimentProvider
1477855686268	DeferredSave.extensions.json	DEBUG	Starting write
1477855686376	DeferredSave.extensions.json	DEBUG	Write succeeded
1477855686377	addons.xpi-utils	DEBUG	XPI Database saved, setting schema version preference to 17
1477855687791	Marionette	INFO	startBrowser a622615a-d2b1-4daa-9116-18171a2d2c83
1477855689595	addons.xpi	DEBUG	Calling bootstrap method shutdown on e10srollout@mozilla.org version 1.3
1477855689596	addons.xpi	DEBUG	Calling bootstrap method shutdown on firefox@getpocket.com version 1.0.4
1477855689596	addons.xpi	DEBUG	Calling bootstrap method shutdown on webcompat@mozilla.org version 1.0
1477855689846	addons.manager	DEBUG	shutdown
1477855689846	addons.manager	DEBUG	Calling shutdown blocker for XPIProvider
1477855689846	addons.xpi	DEBUG	shutdown
1477855689846	addons.xpi-utils	DEBUG	shutdown
1477855689847	addons.manager	DEBUG	Calling shutdown blocker for LightweightThemeManager
1477855689847	addons.manager	DEBUG	Calling shutdown blocker for GMPProvider
1477855689851	addons.manager	DEBUG	Calling shutdown blocker for PluginProvider
1477855689852	addons.manager	DEBUG	Calling shutdown blocker for <unnamed-provider>
1477855689854	addons.manager	DEBUG	Calling shutdown blocker for PreviousExperimentProvider
1477855689856	addons.xpi	DEBUG	Notifying XPI shutdown observers
1477855689858	addons.manager	DEBUG	Async provider shutdown done
1477855694316	geckodriver	INFO	Listening on 127.0.0.1:50545
1477855695316	mozprofile::profile	INFO	Using profile path /tmp/rust_mozprofile.A1uRsUBCsWT6
1477855695318	geckodriver::marionette	INFO	Starting browser /usr/bin/firefox
1477855695320	geckodriver::marionette	INFO	Connecting to Marionette on localhost:45006
1477855695546	addons.manager	DEBUG	Application has been upgraded
1477855695565	addons.manager	DEBUG	Loaded provider scope for resource://gre/modules/addons/XPIProvider.jsm: ["XPIProvider"]
1477855695567	addons.manager	DEBUG	Loaded provider scope for resource://gre/modules/LightweightThemeManager.jsm: ["LightweightThemeManager"]
1477855695572	addons.manager	DEBUG	Loaded provider scope for resource://gre/modules/addons/GMPProvider.jsm
1477855695574	addons.manager	DEBUG	Loaded provider scope for resource://gre/modules/addons/PluginProvider.jsm
1477855695574	addons.manager	DEBUG	Starting provider: XPIProvider
1477855695575	addons.xpi	DEBUG	startup
1477855695575	addons.xpi	INFO	SystemAddonInstallLocation directory is missing
1477855695576	addons.xpi	INFO	Mapping e10srollout@mozilla.org to /usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi
1477855695576	addons.xpi	INFO	Mapping firefox@getpocket.com to /usr/lib/firefox/browser/features/firefox@getpocket.com.xpi
1477855695576	addons.xpi	INFO	Mapping webcompat@mozilla.org to /usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi
1477855695577	addons.xpi	INFO	Mapping langpack-zh-CN@firefox.mozilla.org to /usr/lib/firefox/browser/extensions/langpack-zh-CN@firefox.mozilla.org.xpi
1477855695578	addons.xpi	INFO	Mapping {972ce4c6-7e08-4474-a285-3208198ce6fd} to /usr/lib/firefox/browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
1477855695578	addons.xpi	INFO	Mapping langpack-en-GB@firefox.mozilla.org to /usr/lib/firefox/browser/extensions/langpack-en-GB@firefox.mozilla.org.xpi
1477855695578	addons.xpi	INFO	Mapping langpack-en-ZA@firefox.mozilla.org to /usr/lib/firefox/browser/extensions/langpack-en-ZA@firefox.mozilla.org.xpi
1477855695579	addons.xpi	DEBUG	checkForChanges
1477855695579	addons.xpi	DEBUG	Loaded add-on state from prefs: {}
1477855695581	addons.xpi	DEBUG	New add-on e10srollout@mozilla.org in app-system-defaults
1477855695581	addons.xpi	DEBUG	getModTime: Recursive scan of e10srollout@mozilla.org
1477855695581	addons.xpi	DEBUG	New add-on firefox@getpocket.com in app-system-defaults
1477855695582	addons.xpi	DEBUG	getModTime: Recursive scan of firefox@getpocket.com
1477855695582	addons.xpi	DEBUG	New add-on webcompat@mozilla.org in app-system-defaults
1477855695582	addons.xpi	DEBUG	getModTime: Recursive scan of webcompat@mozilla.org
1477855695583	addons.xpi	DEBUG	New add-on langpack-zh-CN@firefox.mozilla.org in app-global
1477855695583	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-zh-CN@firefox.mozilla.org
1477855695583	addons.xpi	DEBUG	New add-on {972ce4c6-7e08-4474-a285-3208198ce6fd} in app-global
1477855695583	addons.xpi	DEBUG	getModTime: Recursive scan of {972ce4c6-7e08-4474-a285-3208198ce6fd}
1477855695583	addons.xpi	DEBUG	New add-on langpack-en-GB@firefox.mozilla.org in app-global
1477855695584	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-en-GB@firefox.mozilla.org
1477855695584	addons.xpi	DEBUG	New add-on langpack-en-ZA@firefox.mozilla.org in app-global
1477855695584	addons.xpi	DEBUG	getModTime: Recursive scan of langpack-en-ZA@firefox.mozilla.org
1477855695584	addons.xpi	DEBUG	getInstallState changed: true, state: {"app-system-defaults":{"e10srollout@mozilla.org":{"d":"/usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi","st":1477423917000},"firefox@getpocket.com":{"d":"/usr/lib/firefox/browser/features/firefox@getpocket.com.xpi","st":1477423917000},"webcompat@mozilla.org":{"d":"/usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi","st":1477423917000}},"app-global":{"langpack-zh-CN@firefox.mozilla.org":{"d":"/usr/lib/firefox/browser/extensions/langpack-zh-CN@firefox.mozilla.org.xpi","st":1477425489000},"{972ce4c6-7e08-4474-a285-3208198ce6fd}":{"d":"/usr/lib/firefox/browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi","st":1477423917000},"langpack-en-GB@firefox.mozilla.org":{"d":"/usr/lib/firefox/browser/extensions/langpack-en-GB@firefox.mozilla.org.xpi","st":1477425293000},"langpack-en-ZA@firefox.mozilla.org":{"d":"/usr/lib/firefox/browser/extensions/langpack-en-ZA@firefox.mozilla.org.xpi","st":1477425293000}}}
1477855695592	addons.xpi-utils	DEBUG	Opening XPI database /tmp/rust_mozprofile.A1uRsUBCsWT6/extensions.json
1477855695593	addons.xpi-utils	DEBUG	New add-on e10srollout@mozilla.org installed in app-system-defaults
*** Blocklist::_loadBlocklistFromFile: blocklist is disabled
1477855695603	DeferredSave.extensions.json	DEBUG	Save changes
1477855695603	addons.xpi-utils	DEBUG	New add-on firefox@getpocket.com installed in app-system-defaults
1477855695607	DeferredSave.extensions.json	DEBUG	Starting timer
1477855695608	DeferredSave.extensions.json	DEBUG	Save changes
1477855695608	addons.xpi-utils	DEBUG	New add-on webcompat@mozilla.org installed in app-system-defaults
1477855695613	DeferredSave.extensions.json	DEBUG	Save changes
1477855695614	addons.xpi-utils	DEBUG	New add-on langpack-zh-CN@firefox.mozilla.org installed in app-global
1477855695623	DeferredSave.extensions.json	DEBUG	Save changes
1477855695624	addons.xpi-utils	DEBUG	New add-on {972ce4c6-7e08-4474-a285-3208198ce6fd} installed in app-global
1477855695628	DeferredSave.extensions.json	DEBUG	Save changes
1477855695628	addons.xpi-utils	DEBUG	New add-on langpack-en-GB@firefox.mozilla.org installed in app-global
1477855695639	DeferredSave.extensions.json	DEBUG	Save changes
1477855695639	addons.xpi-utils	DEBUG	New add-on langpack-en-ZA@firefox.mozilla.org installed in app-global
1477855695649	DeferredSave.extensions.json	DEBUG	Save changes
1477855695658	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/e10srollout@mozilla.org.xpi
1477855695671	addons.xpi	DEBUG	Calling bootstrap method install on e10srollout@mozilla.org version 1.3
1477855695673	addons.xpi-utils	DEBUG	Make addon app-system-defaults:e10srollout@mozilla.org visible
1477855695673	DeferredSave.extensions.json	DEBUG	Save changes
1477855695674	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/firefox@getpocket.com.xpi
1477855695678	addons.xpi	DEBUG	Calling bootstrap method install on firefox@getpocket.com version 1.0.4
1477855695678	addons.xpi-utils	DEBUG	Make addon app-system-defaults:firefox@getpocket.com visible
1477855695678	DeferredSave.extensions.json	DEBUG	Save changes
1477855695679	addons.xpi	DEBUG	Loading bootstrap scope from /usr/lib/firefox/browser/features/webcompat@mozilla.org.xpi
1477855695681	addons.xpi	DEBUG	Calling bootstrap method install on webcompat@mozilla.org version 1.0
1477855695681	addons.xpi-utils	DEBUG	Make addon app-system-defaults:webcompat@mozilla.org visible
1477855695681	DeferredSave.extensions.json	DEBUG	Save changes
1477855695682	addons.manager	DEBUG	Registering startup change 'installed' for langpack-zh-CN@firefox.mozilla.org
1477855695682	addons.xpi-utils	DEBUG	Make addon app-global:langpack-zh-CN@firefox.mozilla.org visible
1477855695682	DeferredSave.extensions.json	DEBUG	Save changes
1477855695683	addons.xpi-utils	DEBUG	Make addon app-global:{972ce4c6-7e08-4474-a285-3208198ce6fd} visible
1477855695683	DeferredSave.extensions.json	DEBUG	Save changes
